id,exam_id,statement,area,correct,alternative_a,alternative_b,alternative_c,alternative_d,created_at,updated_at,tags,number,confidence,source,embedding
8f220071-6284-87f3-ba87-baa8fc1461e2,2409242a-96d9-88eb-bc25-d63b972f946f,"A Faculdade de Direito da Universidade do Estado Beta, pela primeira vez, publicou edital para o ingresso nos cursos de mestrado e doutorado, contendo sistema de cotas para graduados negros, indígenas, quilombolas e pessoas com deficiência. O edital baseia-se em lei estadual, promulgada no ano passado, que garante, pelo prazo de cinco anos, o acesso diferenciado aos programas de mestrado e doutorado. Indignado com essa regra, um graduado apresentou pedido administrativo visando à modificação do edital, com a exclusão do sistema de cotas. Para tanto, argumentou que ele viola o princípio da isonomia. Diante da polêmica, a Diretora da Faculdade consultou o corpo de advogados da Universidade. Sobre a hipótese apresentada, segundo o sistema jurídico- constitucional brasileiro, assinale a opção que indica o parecer correto que deve ser apresentado.",direito_constitucional,C,"O acesso diferenciado, como apresentado no edital, só pode ser admitido para as educações básica e superior, sendo expressamente vedada a sua utilização em cursos de pós- graduação.","A diretoria da Faculdade de Direito tem discricionariedade para, livremente, estabelecer critérios para o acesso aos cursos de graduação e pós-graduação para quaisquer grupos sociais, com base na autonomia didático-científica e administrativa de que gozam as universidades públicas.","A realização da dimensão material do princípio da igualdade coaduna-se com a adoção de ações afirmativas que atinja grupos sociais determinados, atribuindo-lhes certas vantagens, normalmente por tempo definido, com vistas à superação de desigualdades decorrentes de situações históricas.","O edital elaborado pela Faculdade de Direito viola o princípio da isonomia formal, princípio constitucional elementar, que tem por função garantir idênticas condições de acesso ao ensino de pós-graduação a todos, relativizando possíveis diferenças culturais, de raça ou mesmo por deficiência.",2026-04-17 18:15:02.507106 +00:00,2026-04-18 18:57:12.207267 +00:00,"[""ações afirmativas"", ""princípio da isonomia"", ""cotas raciais"", ""autonomia universitária"", ""direitos fundamentais""]",11,0.95,initial,
99535b53-2950-857f-8a23-1e6a394364b3,2409242a-96d9-88eb-bc25-d63b972f946f,"Joaquim, menor impúbere de 8 anos de idade, sofreu castigos físicos imoderados praticados por seu pai, Geraldo. Diante do fato, a mãe de Joaquim, representando-o, constituiu você como advogado(a) do menor. Assinale a opção que apresenta, corretamente, o requerimento que você, como advogado(a) de Joaquim, deve apresentar.",eca,C,"A fixação de medida cautelar do Código de Processo Penal, pois ausente um regramento específico em favor de vítimas do sexo masculino.","A destituição de guarda, no âmbito cível, e, somente então, haverá legitimidade de Joaquim para postular qualquer medida no âmbito criminal.","A fixação de medida protetiva de urgência de proibição de contato e aproximação, com base na lei específica de prevenção e enfrentamento à violência doméstica e familiar contra a criança e o adolescente.","A fixação de medida protetiva de urgência de alimentos provisórios, com base na lei de violência doméstica e familiar contra a mulher, por analogia, ante a ausência de lei específica que ampare a pretensão de Joaquim.",2026-04-17 18:15:02.507536 +00:00,2026-04-18 18:57:12.207268 +00:00,"[""medida protetiva de urgência"", ""violência doméstica contra criança"", ""castigo físico imoderado"", ""ECA"", ""menor impúbere""]",66,0.88,initial,
9bc00b13-b88b-8097-ad1f-2b7560eaf877,2409242a-96d9-88eb-bc25-d63b972f946f,"Waldir, cidadão brasileiro, depois de anos de poupança, conseguiu realizar o sonho de infância e comprou um pacote de viagem para conhecer a cidade de Orlando, nos EUA. Como nunca havia viajado em avião, Waldir irritou-se com as condições precárias disponibilizadas na classe econômica da aeronave privada registrada sob bandeira brasileira e desistiu da viagem durante o voo, exigindo, aos gritos, o imediato retorno ao aeroporto de origem. Ao ser advertido pela tripulação, Waldir agrediu fisicamente o comissário de bordo, de nacionalidade brasileira, causando-lhe lesão corporal grave, quando o avião já sobrevoava território estrangeiro. Sobre essa situação hipotética, assinale a afirmativa correta.",direito_penal,D,"O fato está incondicionalmente sujeito à legislação brasileira, tendo em vista a nacionalidade do autor e da vítima do delito.","O fato está sujeito, simultaneamente, à legislação brasileira e à legislação estrangeira, sendo aplicável a teoria da ubiquidade quanto ao tempo do delito.","O fato está sujeito exclusivamente à legislação estrangeira, haja vista que a aeronave privada estava em território estrangeiro quando ocorreu a prática do delito.","O fato estará sujeito à legislação brasileira, caso não seja julgado no país estrangeiro em cujo território se encontrava a aeronave no momento da prática do delito.",2026-04-17 18:15:02.507474 +00:00,2026-04-18 18:57:12.207268 +00:00,"[""lei penal no espaço"", ""extraterritorialidade"", ""territorialidade"", ""aeronave"", ""lesão corporal""]",57,0.93,initial,
a55e83d2-4483-85c3-bb0f-da1f8a131d6e,2409242a-96d9-88eb-bc25-d63b972f946f,"João, prefeito do Município Alfa, no ano em que seriam realizadas eleições municipais, cedeu, de maneira gratuita, o uso de um prédio público, mais especificamente de uma escola pública, fora do horário de aulas, para que os partidos políticos pudessem promover as convenções partidárias nas quais seriam escolhidos os candidatos ao pleito. Ana, cidadã com elevado senso cívico, consultou você, como advogado(a), sobre a compatibilidade dessa medida com a legislação eleitoral. Em relação à atitude de João, assinale a afirmativa correta.",direito_constitucional,C,"A decisão proferida gera prejuízo ao erário, pois, embora o prédio público possa ser utilizado pelos partidos políticos para a finalidade indicada, deveria ser pago aluguel.","João decidiu de maneira harmônica com a legislação eleitoral, pois o prédio público não pode ser utilizado para finalidades privadas, estando configurada uma conduta vedada aos agentes públicos em campanhas eleitorais.","A decisão de João mostra-se correta, pois, embora exista a regra geral de que os agentes públicos não podem ceder imóveis públicos em benefício dos partidos políticos, é ressalvada a realização de convenção partidária.","A decisão de João está ajustada à sistemática legal, pois, em prol do princípio democrático, os imóveis públicos devem ser cedidos, para fins exclusivamente eleitorais, aos candidatos, aos partidos e às coligações que os solicitem.",2026-04-17 18:15:02.507172 +00:00,2026-04-18 18:57:12.207269 +00:00,"[""legislação eleitoral"", ""conduta vedada agente público"", ""bem público"", ""convenção partidária"", ""direito eleitoral""]",19,0.82,initial,
a77f26b2-4bee-870d-b4ac-50d47b78249a,2409242a-96d9-88eb-bc25-d63b972f946f,"Joana ajuizou ação em face de Pietra, cirurgiã plástica, requerendo a sua condenação ao pagamento de danos morais e estéticos, resultantes de procedimento estético malsucedido. Ocorre que, anteriormente, em decisão transitada em julgado, fundada na mesma causa de pedir e contra a mesma profissional, um pedido idêntico de Joana foi julgado improcedente em face de Pietra, sob o fundamento de que não restou comprovada conduta negligente de Pietra, a ensejar a sua condenação. Em tal hipótese, assinale a opção que indica o fenômeno processual cabível para extinguir a ação proposta por Joana.",direito_processual_civil,D,"Conexão, por ser comum o pedido e a causa de pedir.","Litispendência, por se repetir ação já proposta e em curso.","Perempção, por ter havido extinção de ação anteriormente proposta por Joana.","Coisa julgada, por haver decisão de mérito transitada em julgado com as mesmas partes, causa de pedir e pedido.",2026-04-17 18:15:02.507465 +00:00,2026-04-18 18:57:12.207269 +00:00,"[""coisa julgada"", ""litispendência"", ""perempção"", ""conexão"", ""extinção do processo""]",56,0.97,initial,
a995d17c-431b-824c-a83b-23c594c7298b,2409242a-96d9-88eb-bc25-d63b972f946f,"José ajuizou ação de indenização por danos materiais e morais contra Ana. Na petição inicial, José formulou requerimento de tutela provisória de urgência para que fosse determinado o bloqueio imediato de bens detidos por Ana, até o valor pleiteado por José no processo judicial, como forma de resguardar uma futura indenização para José, se forem julgados procedentes os seus pedidos de danos materiais e morais. Após realizar a admissibilidade da petição inicial, o magistrado concedeu a tutela provisória de urgência em favor de José. Nessa situação hipotética, assinale a opção que indica o recurso a ser interposto por Ana.",direito_processual_civil,B,Não cabe recurso imediato contra a decisão que defere a tutela provisória de urgência.,"Agravo de instrumento, uma vez que a decisão que defere a tutela provisória de urgência é decisão interlocutória impugnável por tal recurso.","Apelação, tendo em vista que a decisão que defere a tutela provisória de urgência tem natureza de sentença, passível de impugnação por tal recurso.","Apelação, tendo em vista que a decisão que defere a tutela provisória de urgência é decisão interlocutória passível de impugnação por tal recurso.",2026-04-17 18:15:02.507426 +00:00,2026-04-18 18:57:12.207270 +00:00,"[""tutela provisória de urgência"", ""agravo de instrumento"", ""decisão interlocutória"", ""recurso"", ""tutela cautelar""]",51,0.97,initial,
ac683c54-04a6-87bd-9fae-36ba045e0b58,2409242a-96d9-88eb-bc25-d63b972f946f,"Caim, desejando matar Abel, lhe ofereceu um pastel de camarão durante uma festa, sabendo que esse alimento lhe causaria severa alergia. Abel consumiu o pastel oferecido por Caim, além de diversos outros salgados e, em sequência, teve uma violenta crise alérgica, vindo a falecer. Acionada a polícia, os investigadores recolheram, em um mesmo invólucro, todos os alimentos da festa, os quais foram submetidos à perícia, que concluiu que “todos os alimentos periciados contêm traços de camarão em quantidade suficiente para causar a morte da vítima, da forma como ocorreu, não se podendo precisar se a contaminação de tais alimentos ocorreu durante o preparo, na cozinha, ou durante o recolhimento pela Polícia.” A necropsia revelou que o consumo de substância alergênica causou a morte de Abel. Sabe-se, ainda, que não é mais possível repetir a colheita de vestígios e a perícia dos alimentos. Assim, Caim foi denunciado pelo homicídio doloso de Abel. Como advogado de Caim, é correto afirmar que a quebra da cadeia de custódia enseja",direito_processual_penal,B,a ausência de fiabilidade do laudo de necrópsia.,a ausência de prova fiável do nexo de causalidade.,"a nulidade absoluta do processo, atingindo todas as provas produzidas.","a nulidade da prova pericial, a qual deve ser desentranhada do processo.",2026-04-17 18:15:02.507545 +00:00,2026-04-18 18:57:12.207270 +00:00,"[""cadeia de custódia"", ""prova pericial"", ""nulidade processual"", ""homicídio doloso"", ""nexo de causalidade""]",67,0.95,initial,
bb8ff96c-9591-870e-8df3-2cb6a7c7fbb2,2409242a-96d9-88eb-bc25-d63b972f946f,"Abelardo pegou a filha de Geraldo na saída do colégio e a manteve sob seu poder durante cinco dias, liberando-a após ter sido cumprida a exigência de pagamento da quantia de R$ 100.000,00 (cem mil reais). No terceiro dia do encarceramento, entrou em vigor uma nova lei que dobrou a pena aplicável ao crime de extorsão mediante sequestro. Sobre a aplicabilidade da nova lei ao caso narrado, assinale a afirmativa correta.",direito_penal,C,"É inaplicável, por força do princípio da retroatividade da lei penal.","É aplicável, por força do princípio da alternatividade da lei penal.","É aplicável, por força do princípio da continuidade das leis.","É inaplicável, por força do princípio da ubiquidade da lei penal.",2026-04-17 18:15:02.507495 +00:00,2026-04-18 18:57:12.207270 +00:00,"[""lei penal no tempo"", ""irretroatividade"", ""crime permanente"", ""extorsão mediante sequestro"", ""novatio legis in pejus""]",60,0.95,initial,
d2f41c74-69e6-84fc-b8d9-5c3f62395679,2409242a-96d9-88eb-bc25-d63b972f946f,"Maria e José, ambos com 45 anos, possuem um filho em comum, Paulo, que, hoje, tem 17 anos. Quando Paulo tinha 12 anos, Maria e José se divorciaram e foi estipulada judicialmente a guarda unilateral para Maria, sendo certo que José sempre usou o seu direito de convivência com o adolescente em finais de semanas alternados. Após muito esforço, Maria conseguiu angariar recursos para fazer uma viagem dentro do território nacional com Paulo. A viagem será de uma semana e não afetará o direito de visitação de José. Ocorre que o genitor se opõe à viagem, mesmo sem apresentar qualquer justificativa para isso. Preocupada, Maria procura você, como advogado(a), para que lhe preste a solução jurídica adequada. De acordo com o ECA, assinale a opção que, corretamente, indica a sua orientação.",eca,D,Maria deverá buscar o Juízo da Infância e Juventude e obter alvará para a autorização de viagem.,"José só pode se opor à viagem se tivesse sido estipulada a guarda compartilhada, o que não é a hipótese apresentada.","Maria só pode fazer essa viagem com expressa autorização de José, já que ambos são detentores do poder familiar.","Maria não precisa da anuência do genitor, nem de autorização judicial, uma vez que a viagem é dentro do território nacional.",2026-04-17 18:15:02.507345 +00:00,2026-04-18 18:57:12.207271 +00:00,"[""ECA"", ""guarda unilateral"", ""poder familiar"", ""autorização de viagem"", ""adolescente""]",43,0.93,initial,
d3173ab1-f6aa-8df7-a933-504633b1087e,2409242a-96d9-88eb-bc25-d63b972f946f,"Na condição de advogado(a) especializado(a) na defesa de Direitos Humanos, você é procurado(a) por membros de uma comunidade de povos originários, interessados em regularizar a situação das terras por eles tradicionalmente ocupadas. A referida comunidade pretende obter esclarecimentos acerca do seu eventual direito de propriedade, bem como quanto à forma de sua utilização. Em relação ao tema, de acordo com o sistema regional americano e o ordenamento jurídico nacional, assinale a opção que apresenta, corretamente, o seu esclarecimento.",direitos_humanos,B,"De acordo com o ordenamento jurídico interno, aos povos originários é assegurado o usufruto exclusivo das riquezas do solo por eles tradicionamente ocupado. Nesse sentido, pode a comunidade, exercendo o seu direito à autodeterminação, cultivar organismos geneticamente modificados em suas terras.","A Convenção nº 169, da Organização Internacional do Trabalho, reconhece expressamente o direito de propriedade dos povos originários em relação às terras que tradicionalmente ocupam.","Ao reconhecer, em favor das comunidades de povos originários, os direitos originários sobre as terras que tradicionalmente ocupam, o ordenamento jurídico nacional admite que tais áreas possam ser objeto de contrato de arrendamento, desde que celebrado pelos próprios, adequadamente representados e informados.","Embora a Corte Interamericana de Direitos Humanos não reconheça o direito de propriedade coletiva em favor das comunidades de povos originários quanto às terras que tradicionalmente ocupam, a Constituição Federal de 1988 expressamente determinou a outorga do título de propriedade aos povos originários, desde que demonstrada a tradicionalidade da sua ocupação.",2026-04-17 18:15:02.507155 +00:00,2026-04-18 18:57:12.207271 +00:00,"[""povos originários"", ""terras indígenas"", ""Convenção 169 OIT"", ""Corte IDH"", ""direito de propriedade coletiva""]",17,0.88,initial,
d98932d5-90c0-8960-97a6-3b0fcf3ee939,2409242a-96d9-88eb-bc25-d63b972f946f,"Marcos, que tem 56 anos de idade, é amigo de Joana, que já completou 58 anos de idade. Ambos, em disputas judiciais contra o Estado Alfa, tiveram reconhecidos seus respectivos direitos ao recebimento de valores em face do mencionado ente. Após os trâmites executórios, foi autorizada pelo Presidente do Tribunal de Justiça de Alfa a expedição do precatório de Marcos e, dois meses depois, pela mesma autoridade, autorizada a expedição do precatório de Joana. Ciente de que nenhum dos dois casos caracteriza débito de natureza alimentícia, Joana consultou você, como advogado(a), para saber se ela tem prioridade de recebimento por ser mais velha que Marcos. Assinale a opção que indica, corretamente, sua resposta.",direito_constitucional,B,"A CRFB/88 não estabelece critérios de prioridade cronológica para o recebimento dos precatórios, quando os créditos não têm natureza alimentícia.","Tanto Joana quanto Marcos, por terem menos de 60 anos, devem receber seus créditos na ordem cronológica de apresentação dos precatórios.","Ambos, em razão da idade, terão direito ao recebimento imediato, sem se submeter à ordem cronológica estabelecida para a sistemática de precatórios pela CRFB/88.","Joana, por ter idade superior à de Marcos, possui prioridade etária sobre ele e, por isso, receberá seus créditos em data anterior à realização do pagamento a Marcos.",2026-04-17 18:15:02.507121 +00:00,2026-04-18 18:57:12.207272 +00:00,"[""precatórios"", ""ordem cronológica"", ""prioridade etária"", ""art. 100 CRFB/88"", ""crédito não alimentar""]",13,0.93,initial,
db53393c-96c9-8705-9a40-b427dbbb75bb,2409242a-96d9-88eb-bc25-d63b972f946f,"A sociedade empresária XYZ, após o regular processo licitatório, celebrou contrato administrativo com o Estado Alfa, sem previsão de cláusula compromissória ou compromisso arbitral. Contudo, sem qualquer justificativa, a Administração Pública, por meio de uma ordem escrita, suspendeu a execução do contrato, o que já perdura por seis meses. Sendo assim, a entidade privada procurou você, para, na qualidade de advogado(a) auxiliá-la a equacionar a questão posta. Nesse cenário, considerando as disposições da Lei nº 14.133/2021 (Lei de Licitações e Contratos Administrativos), assinale a afirmativa correta.",direito_administrativo,D,"A extinção do contrato administrativo não é juridicamente cabível, pois a suspensão da sua execução não ultrapassou o prazo de 12 meses.","A sociedade empresária XYZ não tem direito à extinção do contrato administrativo, pois, como o Estado Alfa suspendeu a sua execução, inexiste inadimplemento contratual.","A extinção do contrato administrativo de forma consensual é vedada por expressa previsão legal, a qual impede o emprego da conciliação e da mediação no âmbito da Administração Pública.","A entidade privada contratada tem direito à extinção do contrato administrativo, que poderá ser consensual, por acordo entre as partes, por conciliação, por mediação ou por comitê de resolução de disputas, desde que haja interesse da Administração ou, ainda, por meio de decisão judicial.",2026-04-17 18:15:02.507259 +00:00,2026-04-18 18:57:12.207272 +00:00,"[""contrato administrativo"", ""extinção contratual"", ""Lei 14.133/2021"", ""suspensão de execução"", ""licitação""]",31,0.95,initial,
dd5b1f95-9e4d-8121-833b-f67ff8868192,2409242a-96d9-88eb-bc25-d63b972f946f,"Túlio abriu sua geladeira, retirou sua água com gás e, ao beber, sentiu um gosto estranho, posteriormente vindo a descobrir que se tratava de solvente. Em seguida, Túlio entrou no quarto e chamou sua esposa, Felícia, de “assassina”. Após o esclarecimento de que o solvente tinha sido colocado por equívoco na geladeira por seu filho Thor, Túlio pediu desculpas à Felícia. Alguns dias depois, Felícia contou, em uma roda informal, para a sua amiga Promotora de Justiça, que o marido a havia chamado de “assassina”. Diante de tais fatos, o Ministério Público ofereceu a denúncia por crime de injúria em desfavor de Túlio. Sobre o caso narrado, como advogado(a) de Túlio, assinale a afirmativa correta.",direito_processual_penal,B,"Em razão de envolver violência doméstica, o crime é de ação penal pública incondicionada, cabendo apenas se defender quanto ao mérito da acusação.","O crime é de ação penal privada, devendo ser alegada a ilegitimidade do Ministério Público para a propositura da ação.","O crime é de ação penal pública condicionada à representação, e essa conversa informal já vale como representação, cabendo apenas se defender quanto ao mérito da acusação.","O crime é de ação pública condicionada à representação, mas a conversa informal não pode ser aceita como exercício do direito de representar.",2026-04-17 18:15:02.507529 +00:00,2026-04-18 18:57:12.207272 +00:00,"[""ação penal privada"", ""ação penal condicionada à representação"", ""injúria"", ""legitimidade do MP"", ""representação informal""]",65,0.88,initial,
e2d44e42-1412-8a83-9db5-8d08dc0d771e,2409242a-96d9-88eb-bc25-d63b972f946f,"No Estado Alfa, a lei estadual do Imposto sobre a Transmissão Causa Mortis e Doações (ITCMD) determina que o lançamento deste tributo se faz por homologação via Internet. Por isso, dentro do prazo previsto em lei para comunicar o óbito à Secretaria Estadual de Fazenda, Júlia, filha e única herdeira de Maria, apresentou ao Fisco estadual a declaração correta de todos os bens que recebera a título de transmissão causa mortis de sua mãe, sendo o tributo integralmente devido ao Estado Alfa. O sistema on-line da Secretaria de Fazenda Estadual gerou a guia de pagamento do ITCMD, com vencimento em 07/03/2024. Contudo, o pagamento dessa guia não foi efetuado. Diante deste inadimplemento, assinale a opção que indica a partir de quando é contado o prazo prescricional para cobrança deste tributo.",direito_tributario,B,"Da data do óbito da mãe de Júlia, seu fato gerador.",Do dia seguinte ao vencimento previsto na guia de pagamento.,Do primeiro dia do exercício seguinte àquele do óbito da autora da herança.,"Da data em que Júlia entrega a declaração ao Fisco estadual, seu fato gerador.",2026-04-17 18:15:02.507232 +00:00,2026-04-18 18:57:12.207273 +00:00,"[""ITCMD"", ""prescrição tributária"", ""lançamento por homologação"", ""crédito tributário"", ""transmissão causa mortis""]",27,0.93,initial,
e2e7c1a7-59b6-8b83-bd47-5dc3d5f45027,2409242a-96d9-88eb-bc25-d63b972f946f,"João Paulo trabalhou como vendedor em uma loja de calçados de 20/02/2022 a 30/01/2023, situada próxima de sua residência, no município de Duque de Caxias, RJ. Pela proximidade, menos de 50 m de distância, João Paulo ia a pé para o serviço e não optou por receber vale-transporte. Ocorre que, ao ser dispensado, ajuizou ação trabalhista reclamando a concessão do benefício, ação que seu advogado distribuiu para o Município do Rio de Janeiro, indo para a 100ª Vara do Trabalho (VT) do Rio de Janeiro, que designou uma audiência presencial. A loja está localizada em Duque de Caxias e você, advogado(a) da loja, tem seu escritório na mesma cidade. Sobre a competência territorial e a medida processual a ser adotada, assinale a afirmativa correta.",direito_processual_do_trabalho,C,"A ação poderá transcorrer no Rio de Janeiro, tendo sido essa a opção do empregado, pelo que se prorrogou a competência.","Deverá ser apresentada exceção de incompetência territorial em preliminar de contestação, podendo também ser suscitada oralmente no momento da audiência, antes da defesa.","Deverá ser apresentada petição de exceção de incompetência territorial até cinco dias após o recebimento da notificação citatória, em peça autônoma e antes da audiência.","Deverá ser apresentada exceção de incompetência territorial no ato da audiência em peça autônoma, mas junto com a apresentação da defesa, de modo a evitar eventual preclusão.",2026-04-17 18:15:02.507608 +00:00,2026-04-18 18:57:12.207273 +00:00,"[""competência territorial"", ""exceção de incompetência"", ""reclamação trabalhista"", ""vara do trabalho"", ""rito processual trabalhista""]",76,0.96,initial,
e745fc73-a132-8fa1-90e7-38781b2305e6,2409242a-96d9-88eb-bc25-d63b972f946f,"João é missionário, e Pedro é pastor, ambos da mesma igreja. O primeiro planejou apropriar-se do dinheiro dos dízimos que Pedro costumava guardar em uma urna em seu quarto, localizado nos fundos da igreja. Quando Pedro se ausentou durante a noite, João pulou o muro e arrombou a fechadura, mas, ao se aproximar da urna, foi tomado por um sentimento sobrenatural, orou para livrar-se dos maus pensamentos e foi embora. Sobre a ação praticada por João, assinale a afirmativa correta.",direito_penal,D,"João percorreu as fases da cogitação, preparação e execução, que integram o iter criminis, mas não exauriu a conduta, o que era imprescindível para a caracterização da tentativa.","João praticou tentativa de furto e ser-lhe-á aplicada a pena do crime consumado a ser reduzida, dentro das margens legais, segundo o trecho do iter criminis que foi percorrido.","João praticou tentativa imperfeita de furto, pois, apesar de ter praticado todos os atos executórios, o resultado não foi atingido por circunstâncias sobrenaturais avessas à vontade do agente.","João consumou o crime de violação de domicílio, pois, de maneira livre e consciente, ingressou na casa alheia contra a vontade de quem de direito.",2026-04-17 18:15:02.507488 +00:00,2026-04-18 18:57:12.207274 +00:00,"[""iter criminis"", ""tentativa de furto"", ""desistência voluntária"", ""arrependimento eficaz"", ""consumação""]",59,0.95,initial,
fb14db66-97e6-8dcc-89f4-1ea6322340be,2409242a-96d9-88eb-bc25-d63b972f946f,"João, que acabara de assumir a função de tesoureiro do partido político Alfa, solicitou explicações ao(à) advogado(a) do partido a respeito dos cuidados que deveria ter na aplicação dos recursos oriundos do Fundo Especial de Assistência Financeira aos Partidos Políticos (Fundo Partidário), mais especificamente em relação à existência de plena liberdade valorativa do partido político na aplicação desses recursos e à necessidade, ou não, de prestação de contas. Sobre a hipótese formulada, assinale a afirmativa correta.",direito_constitucional,A,"Os recursos devem ser aplicados por Alfa, nas finalidades autorizadas em lei, sendo objeto de prestação de contas à Justiça Eleitoral, embora o referido Fundo receba tanto valores de origem pública como privada.","Os recursos recebidos por Alfa devem ser aplicados nas finalidades autorizadas em lei, sendo objeto de prestação de contas apenas ao seu órgão de direção nacional, embora o referido Fundo seja formado a partir das sobras da arrecadação da União.","Como Alfa tem personalidade jurídica de direito privado, pode aplicar livremente os recursos recebidos nas finalidades previstas em seu estatuto e deve prestar contas à Justiça Eleitoral, quando se comprometer a realizar um projeto de interesse público.","Os recursos devem ser aplicados por Alfa nas finalidades livremente autorizadas em seu estatuto, mas, como os valores remetidos ao referido Fundo são captados pela Justiça Eleitoral com as multas eleitorais e as dotações da União, deve haver prestação de contas ao Tribunal de Contas da União.",2026-04-17 18:15:02.507179 +00:00,2026-04-18 18:57:12.207274 +00:00,"[""fundo partidário"", ""partido político"", ""prestação de contas"", ""Justiça Eleitoral"", ""direito eleitoral""]",20,0.8,initial,
0a0249c5-d920-8b97-8e7b-8af2209d3398,2409242a-96d9-88eb-bc25-d63b972f946f,"O Estado Alfa publicou, em 29/12/2024, uma nova lei ordinária, instituindo a incidência de IPVA sobre a propriedade de veículos automotoresaéreoseaquáticos,comfato geradorocorrendo no dia 1ºdejaneirodecadaano. Apartir do mês dejaneiro de2025,o Fisco Estadual começou a enviar aos contribuintes carnês de pagamento de IPVA incidente sobre tais veículos aéreos e aquáticos, com data de pagamento até o final de fevereiro de 2025. Acerca deste cenário, assinale a afirmativa correta.",direito_tributario,C,A cobrança poderia ser feita a partir de 01/01/2025.,As novas hipóteses de incidência de IPVA são inconstitucionais.,A cobrança poderia ser feita apenas decorridos 90 dias da data em que foi publicada a nova lei.,A lei somente poderia instituir a incidência de IPVA sobre a propriedade de veículos automotores aquáticos.,2026-04-17 18:15:02.507223 +00:00,2026-04-18 18:57:12.207252 +00:00,"[""IPVA"", ""anterioridade tributária"", ""competência tributária estadual"", ""veículos aéreos e aquáticos"", ""princípio da anterioridade""]",26,0.95,initial,
019417b4-9282-8ce8-9709-226d24be954c,2409242a-96d9-88eb-bc25-d63b972f946f,"Caio, político em primeira legislatura, responde, em Juízo, por ato doloso de improbidade administrativa que teria causado prejuízo ao erário. Registre-se que os fatos apurados remontam a fevereiro de 2024. No curso da demanda, após apresentar contestação, suscitando questões preliminares, Caio foi informado de que o Ministério Público requereu a decretação de indisponibilidade de todososseus bens,englobando,inclusive,o imóvelondereside,tido como bem de família e adquirido licitamente. Nesse contexto, preocupado com as consequências que um potencial resultado desfavorável na ação judicial geraria na sua carreira política, Caio procurou você, como advogado(a), afirmando que estaria disposto a celebrar um acordo de não persecução cível com o Ministério Público e que possui condições financeiras de ressarcir até 80% do dano causado ao erário. Buscou, ainda, a sua orientação jurídica sobre o processo em curso. Nesse cenário, considerando as disposições da Lei nº 8.429/1992 (Lei de Improbidade Administrativa), assinale a opção que apresenta, corretamente, sua orientação.",direito_administrativo,A,"A defesa técnica poderá interpor agravo de instrumento, caso o Juiz afaste as questões preliminares suscitadas por Caio em sua contestação.","O Juiz poderá, convencido da probabilidade da ocorrência do ato de improbidade administrativa descrito na petição inicial, decretar a indisponibilidade dos bens de Caio, inclusive o bem de família.","Caio sendo condenado em sentença transitada em julgado, além da perda dos valores acrescidos ilicitamente ao patrimônio, estará sujeito à perda da função pública desempenhada e à cassação dos direitos políticos.","O Ministério Público e Caio poderão celebrar acordo de não persecução cível, desde que, além do ressarcimento de 80% do dano causado ao erário, o acusado confesse, formalmente, a prática do ato ímprobo.",2026-04-17 18:15:02.507266 +00:00,2026-04-18 18:57:12.207248 +00:00,"[""improbidade administrativa"", ""indisponibilidade de bens"", ""acordo de não persecução cível"", ""Lei 8.429/1992"", ""bem de família""]",32,0.92,initial,
1df1a5b5-5575-87c5-b05f-2cdfed82f53a,2409242a-96d9-88eb-bc25-d63b972f946f,"Helena concluiu seu mestrado em Administração Pública e acumulou significativo conhecimento jurídico, mas não possui formação em Direito nem inscrição nos quadros da OAB. Apesar disso, ela passou a oferecer consultoria jurídica e a atuar em audiências representando clientes. André, por sua vez, era advogado regularmente inscrito na OAB, porém foi suspenso do exercício profissional por prática de infração disciplinar. Mesmo suspenso, ele continuou a realizar atos privativos da advocacia, tais como peticionar e participar de audiências. Com base nessas situações hipotéticas, assinale a afirmativa correta.",etica_profissional,A,"Os atos praticados por André, após a sua suspensão da OAB, são nulos, pois ele está impedido de exercer a advocacia enquanto durar a suspensão.","Os atos privativos da advocacia praticados por Helena, que não possui inscrição na OAB, são válidos, desde que seus clientes a autorizem expressamente, ratificando os atos por ela praticados.","Os atos praticados por Helena são válidos, desde que restritos à consultoria extrajudicial e relacionados à administração pública, uma vez que ela não representa clientes em processos judiciais.","Tanto os atos praticados por Helena quanto os atos praticados por André são anuláveis, porém sujeitos à convalidação, pois a atuação em audiências e a prática de consultoria jurídica, embora preferencialmente exercidas por advogados, podem, excepcionalmente, ser exercidas por pessoa com conhecimento jurídico.",2026-04-17 18:15:02.507030 +00:00,2026-04-18 18:57:12.207254 +00:00,"[""inscrição OAB"", ""exercício ilegal da advocacia"", ""suspensão disciplinar"", ""atos privativos de advocacia"", ""Estatuto da OAB""]",2,0.93,initial,
